user_id,state,city,country,total_transactions,total_spent,avg_order_value,total_sessions,converted_sessions,avg_session_duration_sec,total_products_viewed,conversion_rate,engagement_score,predicted_future_value,total_clv,customer_segment
user_001405,NM,Port Alyssamouth,BT,5,6267.27,1253.45,7,1,1674.4285714285713,23,14.29,2.65,1660.82,7928.09,Medium Value
user_001682,PA,Shawnfurt,BS,3,4295.83,1431.94,9,0,1740.3333333333333,36,0.0,2.77,1983.24,6279.07,Medium Value
user_001699,WY,West Michelleside,RU,3,4633.53,1544.51,10,1,1766.3,34,10.0,3.57,2756.95,7390.48,Medium Value
user_001721,RI,New Ryan,PT,1,1429.35,1429.35,7,1,1755.4285714285713,29,14.29,2.66,1901.04,3330.39,Medium Value
user_001882,AS,Emilytown,LV,6,6553.46,1092.24,12,2,2291.9166666666665,40,16.67,4.68,2555.84,9109.3,Medium Value
user_001259,TN,Lake Ashleybury,EE,6,6113.59,1018.93,9,1,1495.2222222222222,38,11.11,3.28,1671.05,7784.64,Medium Value
user_001304,NM,Lake Melissaport,NA,9,8033.58,892.62,10,3,2241.8,34,30.0,4.57,2039.64,10073.22,Medium Value
user_001509,NH,Cooperfort,LY,4,6290.04,1572.51,12,3,1395.0,49,25.0,5.2,4088.53,10378.57,High Value
user_001905,VA,Josephport,TV,4,4633.55,1158.39,11,2,2580.0,36,18.18,4.37,2531.08,7164.63,Medium Value
user_001172,VA,Grayhaven,NI,6,4852.81,808.8,12,3,1796.6666666666667,49,25.0,5.2,2102.88,6955.69,High Value
user_001226,MP,South Danielchester,BF,7,6863.34,980.48,12,3,2171.25,40,25.0,5.18,2539.44,9402.78,High Value
user_001266,CO,West Annafort,LT,6,4537.11,756.19,13,2,1278.1538461538462,50,15.38,5.0,1890.48,6427.59,Medium Value
user_001510,GU,Hernandezland,MT,7,6483.82,926.26,5,2,2329.8,24,40.0,2.55,1180.98,7664.8,Medium Value
user_001553,OR,Heidimouth,ER,7,11842.13,1691.73,8,1,1857.0,23,12.5,2.95,2495.3,14337.43,Medium Value
user_001626,OH,North Carrieport,SI,5,3828.86,765.77,9,2,1698.2222222222222,24,22.22,3.75,1435.82,5264.68,Medium Value
user_001692,MP,North Abigailhaven,VN,8,6456.05,807.01,8,2,1672.625,23,25.0,3.45,1392.09,7848.14,Medium Value
user_001983,PA,New Matthew,BJ,9,9141.61,1015.73,15,6,2237.4,53,40.0,7.61,3864.85,13006.46,High Value
user_001991,FL,North Shannonton,BF,13,14971.09,1151.62,13,3,1344.4615384615386,41,23.08,5.48,3155.44,18126.53,High Value
user_001333,SD,Johnshire,SG,3,4246.65,1415.55,10,1,2224.5,39,10.0,3.58,2533.83,6780.48,Medium Value
user_001505,UT,North Micheleborough,SY,4,4348.98,1087.25,8,1,790.25,22,12.5,2.94,1598.26,5947.24,Medium Value
user_001548,OK,Port Tony,LS,3,4295.02,1431.67,13,1,1822.2307692307693,44,7.69,4.49,3214.1,7509.12,Medium Value
user_001340,FL,South Brandy,ET,1,2127.11,2127.11,7,0,1752.2857142857142,22,0.0,2.14,2276.01,4403.12,Medium Value
user_001095,IN,Georgeton,WS,5,4453.39,890.68,12,2,1195.8333333333333,36,16.67,4.67,2079.74,6533.13,Medium Value
user_001234,VT,West William,RS,4,5068.05,1267.01,12,0,1664.25,42,0.0,3.68,2331.3,7399.35,Medium Value
user_001511,TN,Johnsonborough,SB,7,6838.8,976.97,9,1,1391.4444444444443,33,11.11,3.27,1597.35,8436.15,Medium Value
user_001630,LA,Davischester,KN,5,4014.54,802.91,8,2,1646.375,28,25.0,3.46,1389.03,5403.57,Medium Value
user_001080,ME,South Robert,CO,4,2755.79,688.95,13,2,1893.076923076923,51,15.38,5.0,1722.38,4478.17,Medium Value
user_001746,ID,Port Melissa,FM,5,6143.91,1228.78,11,2,1957.090909090909,31,18.18,4.36,2678.74,8822.65,Medium Value
user_001094,MO,Port Connorburgh,KZ,2,3126.05,1563.03,5,2,1012.4,21,40.0,2.54,1985.05,5111.1,Medium Value
user_001402,IA,Christopherborough,PK,4,4123.59,1030.9,11,3,1956.1818181818182,29,27.27,4.86,2505.09,6628.68,Medium Value
user_001418,VI,Morseside,CA,4,1911.71,477.93,7,2,1003.8571428571429,34,28.57,3.17,757.52,2669.23,Medium Value
user_001585,WV,East Kyleberg,CZ,4,4508.23,1127.06,12,1,1770.75,54,8.33,4.21,2372.46,6880.69,Medium Value
user_001741,VI,Howardtown,MW,2,2372.35,1186.18,7,0,2016.7142857142858,25,0.0,2.15,1275.14,3647.49,Medium Value
user_001929,DE,Frenchland,TJ,6,7241.55,1206.93,10,1,1834.3,37,10.0,3.57,2154.37,9395.92,Medium Value
user_001100,RI,Vincentville,ZW,5,5426.63,1085.33,10,2,1426.3,37,20.0,4.07,2208.65,7635.28,Medium Value
user_001119,MO,Andersonburgh,MU,6,3471.34,578.56,11,4,1889.3636363636363,37,36.36,5.37,1553.43,5024.77,High Value
user_001312,TN,Susanport,ES,8,4406.97,550.87,15,4,1480.1333333333334,50,26.67,6.6,1817.87,6224.84,High Value
user_001725,OR,North Michael,DE,3,3774.7,1258.23,11,1,1715.2727272727273,36,9.09,3.87,2434.68,6209.38,Medium Value
user_001057,MP,Swansonborough,CI,4,4300.22,1075.06,10,1,2284.1,28,10.0,3.56,1913.61,6213.83,Medium Value
user_001191,NV,Patrickmouth,CA,3,1749.26,583.09,9,1,2275.5555555555557,28,11.11,3.26,950.44,2699.7,Medium Value
user_001375,NV,Lake Ronaldview,DE,5,5546.01,1109.2,9,1,1421.2222222222222,25,11.11,3.25,1802.45,7348.46,Medium Value
user_001686,DC,North Katherinefurt,WS,6,3024.86,504.14,11,3,1933.3636363636363,40,27.27,4.88,1230.1,4254.96,Medium Value
user_001886,IL,Port Joshuaborough,SY,3,2899.84,966.61,6,1,1634.8333333333333,19,16.67,2.34,1130.93,4030.77,Medium Value
user_001935,SD,North Annachester,TD,5,4823.65,964.73,5,2,2117.6,18,40.0,2.54,1225.21,6048.86,Medium Value
user_001997,MD,North Jameshaven,CU,6,6527.88,1087.98,8,2,2152.125,31,25.0,3.46,1882.21,8410.09,Medium Value
user_002046,TX,Wolfberg,KZ,5,6287.57,1257.51,13,2,1439.4615384615386,49,15.38,5.0,3143.78,9431.35,Medium Value
user_001050,OH,East Shane,IL,6,6369.18,1061.53,9,1,1499.0,31,11.11,3.26,1730.29,8099.47,Medium Value
user_001092,RI,Hillfort,CU,6,8034.09,1339.02,8,0,1706.25,20,0.0,2.44,1633.6,9667.69,Medium Value
user_001165,AZ,Mendozahaven,AL,5,5539.62,1107.92,7,2,2037.5714285714287,29,28.57,3.16,1750.51,7290.13,Medium Value
user_001201,PW,Welchville,IN,7,6578.02,939.72,12,3,2067.9166666666665,33,25.0,5.17,2429.18,9007.2,High Value
user_001271,RI,New Lauraburgh,LB,6,4416.89,736.15,13,3,1756.7692307692307,43,23.08,5.49,2020.73,6437.62,High Value
user_001337,NM,West Erica,MD,3,3773.39,1257.8,6,1,2337.6666666666665,21,16.67,2.34,1471.63,5245.02,Medium Value
user_001643,IL,Brendaton,QA,5,3479.4,695.88,11,2,1801.1818181818182,35,18.18,4.37,1520.5,4999.9,Medium Value
user_001681,MD,Velezburgh,ET,4,5607.75,1401.94,9,1,2048.3333333333335,32,11.11,3.26,2285.16,7892.91,Medium Value
user_001717,MI,Millerport,CV,3,1077.31,359.1,5,1,2560.4,12,20.0,2.02,362.69,1440.0,Medium Value
user_001265,IN,North Kylebury,BD,6,8547.41,1424.57,7,1,1425.142857142857,28,14.29,2.66,1894.68,10442.09,Medium Value
user_001327,AR,Fosterbury,LC,1,2218.08,2218.08,9,0,2498.222222222222,39,0.0,2.78,3083.13,5301.21,Medium Value
user_001795,UT,Susanville,LK,7,5919.72,845.67,11,3,1529.1818181818182,30,27.27,4.86,2054.98,7974.7,Medium Value
user_001363,AZ,West Erikaburgh,BG,10,12838.34,1283.83,7,3,1885.4285714285713,27,42.86,3.65,2342.99,15181.33,Medium Value
user_001384,SD,North Hannah,MZ,4,3535.78,883.94,11,1,2114.5454545454545,51,9.09,3.9,1723.68,5259.46,Medium Value
user_001534,MS,Wilsonport,AT,8,7500.5,937.56,6,3,1171.5,20,50.0,3.34,1565.73,9066.23,Medium Value
user_001640,PA,Johnfurt,LS,7,4715.34,673.62,10,2,1422.9,44,20.0,4.09,1377.55,6092.89,Medium Value
user_001655,ND,Jonestown,AG,6,9493.35,1582.23,11,2,1751.2727272727273,31,18.18,4.36,3449.26,12942.61,Medium Value
user_001679,NM,Ashleyton,IL,4,3435.91,858.98,5,2,1945.2,25,40.0,2.55,1095.2,4531.11,Medium Value
user_001866,SC,Alejandroberg,MT,5,5132.13,1026.43,14,3,1864.0,57,21.43,5.81,2981.78,8113.91,High Value
user_001871,VT,Clarkfort,TH,1,1005.68,1005.68,6,0,2185.3333333333335,19,0.0,1.84,925.23,1930.91,Medium Value
user_001285,CA,Lake Randall,DJ,6,7260.23,1210.04,18,5,1421.1666666666667,77,27.78,8.05,4870.41,12130.64,High Value
user_001499,RI,Annburgh,SL,3,1437.67,479.22,14,1,1979.357142857143,47,7.14,4.79,1147.73,2585.4,Medium Value
user_001552,SD,North Robertland,PE,11,13327.83,1211.62,14,7,2175.5,41,50.0,7.78,4713.2,18041.03,High Value
user_001587,MI,Alvaradoview,DO,5,5792.62,1158.52,13,1,1219.7692307692307,49,7.69,4.5,2606.67,8399.29,Medium Value
user_001759,MO,North Brandy,CL,3,1581.5,527.17,11,0,2110.4545454545455,38,0.0,3.38,890.92,2472.42,Medium Value
user_001915,AL,North Kristie,AE,4,2981.21,745.3,7,1,991.7142857142857,29,14.29,2.66,991.25,3972.46,Medium Value
user_001097,FL,Williamfort,GW,7,5466.24,780.89,9,3,2679.777777777778,33,33.33,4.27,1667.2,7133.44,Medium Value
user_001687,DC,West Candice,IR,8,11806.15,1475.77,10,3,1781.5,51,30.0,4.6,3394.27,15200.42,Medium Value
user_001914,IN,South Kelliview,PG,3,3409.66,1136.55,14,1,2117.3571428571427,36,7.14,4.77,2710.67,6120.33,Medium Value
user_001941,FM,Owensview,WS,4,6037.0,1509.25,7,1,1884.7142857142858,24,14.29,2.65,1999.76,8036.76,Medium Value
user_001977,OK,Williamsbury,SL,5,3202.69,640.54,9,3,1283.111111111111,37,33.33,4.27,1367.55,4570.24,Medium Value
user_002021,OH,Charlesview,IT,4,5808.06,1452.01,12,1,1841.1666666666667,48,8.33,4.2,3049.22,8857.28,Medium Value
user_001088,ND,East Kathleen,TH,3,7079.85,2359.95,11,2,1971.3636363636363,36,18.18,4.37,5156.49,12236.34,Medium Value
user_001106,CA,Robinville,NP,4,5819.74,1454.94,12,2,2006.75,27,16.67,4.65,3382.74,9202.48,Medium Value
user_001109,MT,Serranoshire,DJ,2,1115.89,557.94,7,2,1653.857142857143,24,28.57,3.15,878.76,1994.65,Medium Value
user_001246,WY,North Brandonland,CG,2,2750.96,1375.48,11,0,2478.2727272727275,32,0.0,3.36,2310.81,5061.77,Medium Value
user_001323,PW,South Daniel,LS,4,3269.31,817.33,15,3,1495.6666666666667,57,20.0,6.11,2496.94,5766.25,High Value
user_001787,NC,Dannyport,IN,6,4661.95,776.99,12,4,1492.8333333333333,38,33.33,5.68,2206.65,6868.6,High Value
user_001893,OR,North Richard,PH,5,6308.51,1261.7,11,2,1956.3636363636363,43,18.18,4.39,2769.43,9077.94,Medium Value
user_001916,VI,West Jane,VU,7,6884.04,983.43,10,2,1808.4,31,20.0,4.06,1996.36,8880.4,Medium Value
user_002066,TX,Lake Benjaminberg,TL,5,5879.02,1175.8,7,1,1882.857142857143,38,14.29,2.68,1575.57,7454.59,Medium Value
user_002211,GU,East Dianafort,BO,4,3985.35,996.34,6,0,3215.8333333333335,13,0.0,1.83,911.65,4897.0,Medium Value
user_002306,NE,Baxterburgh,PA,8,8167.27,1020.91,6,4,1936.1666666666667,22,66.67,3.84,1960.15,10127.42,Medium Value
user_002335,TN,New Wesley,NO,6,5744.96,957.49,7,1,1588.2857142857142,28,14.29,2.66,1273.46,7018.42,Medium Value
user_002746,MD,Amandafort,BE,6,8508.82,1418.14,15,4,1890.6666666666667,47,26.67,6.59,4672.77,13181.59,High Value
user_002760,MO,Brycemouth,MZ,4,1678.03,419.51,11,3,2119.0,38,27.27,4.88,1023.6,2701.63,Medium Value
user_002836,NE,East Amanda,LU,4,4622.96,1155.74,11,3,1756.5454545454545,45,27.27,4.89,2825.78,7448.74,Medium Value
user_002857,AL,North Tyler,UA,5,7286.47,1457.29,9,2,1680.4444444444443,35,22.22,3.77,2746.99,10033.46,Medium Value
user_002917,AR,Shawnton,PY,7,10618.06,1516.87,9,2,1645.888888888889,28,22.22,3.76,2851.72,13469.78,Medium Value
user_002947,IL,South Anthonyville,CF,6,7693.85,1282.31,11,2,1659.6363636363637,37,18.18,4.37,2801.85,10495.7,Medium Value
user_003047,WI,Lake Billbury,DJ,7,10451.82,1493.12,6,2,1740.8333333333333,24,33.33,2.85,2127.7,12579.52,Medium Value
user_002058,KY,North Michael,KP,6,5653.47,942.25,13,1,1142.2307692307693,63,7.69,4.53,2134.2,7787.67,Medium Value
user_002140,NH,Shahville,ML,3,1462.59,487.53,12,3,1945.5,40,25.0,5.18,1262.7,2725.29,High Value
user_002248,SC,East Keithchester,GM,3,2542.28,847.43,6,2,1904.1666666666667,22,33.33,2.84,1203.35,3745.63,Medium Value
user_002302,CT,East Christopherville,NZ,4,6895.9,1723.98,8,0,1393.625,32,0.0,2.46,2120.5,9016.4,Medium Value
user_002524,OK,East Sandraport,NI,8,8582.01,1072.75,14,5,1794.642857142857,52,35.71,6.8,3647.35,12229.36,High Value
user_002851,IA,South Benjaminbury,MG,4,6188.58,1547.15,10,0,1623.9,37,0.0,3.07,2374.88,8563.46,Medium Value
user_003035,MP,Smithland,IE,2,2346.61,1173.3,15,1,1627.4666666666667,56,6.67,5.11,2997.78,5344.39,High Value
user_003066,PR,Williamsport,IT,3,693.36,231.12,8,1,1796.5,28,12.5,2.96,342.06,1035.42,Medium Value
user_002068,ND,Richardsonfort,MD,5,4105.83,821.17,8,2,2235.5,28,25.0,3.46,1420.62,5526.45,Medium Value
user_002240,VT,Lake Kathleen,AF,6,6002.56,1000.43,14,2,1255.5,42,14.29,5.28,2641.14,8643.7,High Value
user_002271,GU,West Seth,DJ,1,569.05,569.05,9,1,1887.111111111111,40,11.11,3.28,933.24,1502.29,Medium Value
user_002395,WA,Douglasshire,LB,6,9858.12,1643.02,8,2,1513.25,43,25.0,3.49,2867.07,12725.19,Medium Value
user_002470,MA,East Jacquelinefurt,CZ,3,4073.76,1357.92,6,1,2220.5,27,16.67,2.35,1595.56,5669.32,Medium Value
user_002513,NY,North Allison,FJ,7,8073.69,1153.38,7,1,1775.857142857143,25,14.29,2.65,1528.23,9601.92,Medium Value
user_002638,OR,West Deborah,BG,3,1541.61,513.87,10,3,1284.5,45,30.0,4.59,1179.33,2720.94,Medium Value
user_002823,NV,Martinezmouth,LB,4,1347.12,336.78,14,3,1612.7857142857142,45,21.43,5.79,974.98,2322.1,High Value
user_002889,SD,Lake Markfurt,NO,4,2903.25,725.81,7,1,2052.0,17,14.29,2.63,954.44,3857.69,Medium Value
user_002116,NC,South Jessica,GT,4,3114.76,778.69,14,3,2199.6428571428573,56,21.43,5.81,2262.09,5376.85,High Value
user_002160,HI,Brooksshire,NR,5,3205.89,641.18,13,4,1898.3076923076924,41,30.77,5.98,1917.13,5123.02,High Value
user_002327,WY,Williamsberg,BY,7,6012.26,858.89,12,6,1771.3333333333333,47,50.0,6.69,2872.99,8885.25,High Value
user_002467,WA,Lake Jamesview,LV,6,9248.29,1541.38,14,4,2586.0,47,28.57,6.29,4847.64,14095.93,High Value
user_002673,AZ,Rebeccamouth,SZ,6,4675.95,779.32,13,3,1692.6923076923076,48,23.08,5.5,2143.13,6819.08,High Value
user_002462,NE,Port Sheilafurt,MV,6,7740.22,1290.04,9,2,2520.3333333333335,25,22.22,3.75,2418.83,10159.05,Medium Value
user_002479,VA,Boyerland,GW,4,6442.95,1610.74,10,0,2034.2,28,0.0,3.06,2464.43,8907.38,Medium Value
user_002669,NC,Lindsaymouth,KH,4,3235.59,808.9,12,0,1507.8333333333333,40,0.0,3.68,1488.38,4723.97,Medium Value
user_002675,PA,Bradleyside,KM,6,5207.4,867.9,5,4,1811.8,24,80.0,3.55,1540.52,6747.92,Medium Value
user_003036,KS,Howardhaven,AF,9,6923.73,769.3,11,4,1925.8181818181818,41,36.36,5.38,2069.42,8993.15,High Value
user_002107,WA,East Megan,ID,4,2626.49,656.62,11,3,2252.3636363636365,40,27.27,4.88,1602.15,4228.64,Medium Value
user_002503,MS,New Amandashire,SB,4,4207.28,1051.82,5,1,2391.0,18,20.0,2.04,1072.86,5280.14,Medium Value
user_002780,ME,South Alicia,LK,8,5228.97,653.62,17,4,2088.8823529411766,65,23.53,7.23,2362.84,7591.81,High Value
user_002152,NV,Coleton,TH,7,5082.48,726.07,12,3,1637.0833333333333,42,25.0,5.18,1880.52,6963.0,High Value
user_002338,PA,Davidbury,BO,10,12499.47,1249.95,12,4,1829.1666666666667,33,33.33,5.67,3543.61,16043.08,High Value
user_002381,NY,North Brian,JP,5,5902.0,1180.4,13,2,1675.6923076923076,35,15.38,4.97,2933.29,8835.29,Medium Value
user_002455,IL,Port Territon,CH,5,7789.89,1557.98,13,3,1742.5384615384614,52,23.08,5.5,4284.45,12074.34,High Value
user_002482,SD,East Anne,SZ,4,5302.89,1325.72,11,1,1452.090909090909,43,9.09,3.89,2578.53,7881.42,Medium Value
user_002596,KY,South Kelly,US,12,13772.24,1147.69,14,5,1842.857142857143,43,35.71,6.79,3896.41,17668.65,High Value
user_002688,MS,Carolburgh,AF,6,2283.32,380.55,4,2,1671.75,11,50.0,2.22,422.41,2705.73,Medium Value
user_002309,AR,New Alejandraland,TL,5,4101.59,820.32,12,1,1930.3333333333333,46,8.33,4.19,1718.57,5820.16,Medium Value
user_002511,ME,Port Stacy,AM,4,4808.4,1202.1,6,1,1225.3333333333333,36,16.67,2.37,1424.49,6232.89,Medium Value
user_002653,FL,Perezberg,GQ,6,6682.85,1113.81,16,3,1459.9375,45,18.75,6.39,3558.62,10241.47,High Value
user_002715,WA,East Michelle,JM,4,3396.51,849.13,9,1,1897.2222222222222,29,11.11,3.26,1384.08,4780.59,Medium Value
user_002802,NY,North Donald,IS,5,4041.75,808.35,12,4,1794.5833333333333,50,33.33,5.7,2303.8,6345.55,High Value
user_002859,LA,Port Courtney,MU,3,1709.97,569.99,14,1,2046.2857142857142,39,7.14,4.78,1362.28,3072.25,Medium Value
user_002194,SD,Bowersbury,SL,4,6524.25,1631.06,14,1,1916.857142857143,43,7.14,4.79,3906.39,10430.64,Medium Value
user_002434,NJ,South Nicolestad,LI,8,8402.02,1050.25,8,3,1731.125,30,37.5,3.96,2079.5,10481.52,Medium Value
user_002895,DE,Stephanieland,MH,2,1836.96,918.48,10,2,2239.6,38,20.0,4.08,1873.7,3710.66,Medium Value
user_003054,MA,New Donnafurt,PS,3,1894.82,631.61,9,2,2531.3333333333335,27,22.22,3.75,1184.27,3079.09,Medium Value
user_002317,KS,Port Ericborough,AT,4,4688.7,1172.18,9,2,1757.5555555555557,40,22.22,3.78,2215.42,6904.12,Medium Value
user_002600,OR,Port Amanda,YE,6,4684.54,780.76,12,4,1121.5833333333333,53,33.33,5.71,2229.07,6913.61,High Value
user_002295,MH,North Steventon,VC,11,10236.55,930.6,20,6,1999.2,70,30.0,9.14,4252.84,14489.39,High Value
user_002307,ME,North Christina,BS,5,3578.93,715.79,12,4,1478.8333333333333,47,33.33,5.69,2036.42,5615.35,High Value
user_002351,VA,Thompsonmouth,GA,6,6530.37,1088.4,13,1,1910.2307692307693,46,7.69,4.49,2443.46,8973.83,Medium Value
user_002601,MO,Port Michael,AM,6,6230.59,1038.43,13,4,1974.0,48,30.77,6.0,3115.29,9345.88,High Value
user_002681,MA,West Nicholasbury,BA,3,2230.05,743.35,5,1,1140.6,16,20.0,2.03,754.5,2984.55,Medium Value
user_002260,HI,East Kristyberg,UA,4,4249.21,1062.3,7,2,1652.4285714285713,22,28.57,3.14,1667.81,5917.02,Medium Value
user_002576,MI,West Spencermouth,IE,1,862.02,862.02,11,1,1341.4545454545455,45,9.09,3.89,1676.63,2538.65,Medium Value
user_002584,MO,South John,CZ,4,1369.65,342.41,12,4,2210.6666666666665,39,33.33,5.68,972.44,2342.09,High Value
user_003044,AK,North Matthew,OM,5,3136.44,627.29,11,3,1889.909090909091,38,27.27,4.88,1530.59,4667.03,Medium Value
user_002139,DC,Ashleyton,GW,3,1911.25,637.08,12,3,1464.5,47,25.0,5.19,1653.22,3564.47,High Value
user_002604,NH,Harrisonland,KW,10,10286.63,1028.66,12,6,1706.0,48,50.0,6.7,3446.01,13732.64,High Value
user_002610,NH,Houstonport,LS,3,1093.24,364.41,11,2,1778.1818181818182,43,18.18,4.39,799.88,1893.12,Medium Value
user_002845,AK,Davisport,MA,3,4211.75,1403.92,6,1,2000.8333333333333,16,16.67,2.33,1635.57,5847.32,Medium Value
user_002227,LA,Kyleville,PT,2,2736.62,1368.31,11,1,1964.8181818181818,41,9.09,3.88,2654.52,5391.14,Medium Value
user_003038,LA,Cruzborough,ES,5,6499.1,1299.82,10,2,1868.5,42,20.0,4.08,2651.63,9150.73,Medium Value
user_002411,GU,Nathanbury,BE,3,2544.03,848.01,14,0,1922.4285714285713,47,0.0,4.29,1818.98,4363.01,Medium Value
user_002997,VA,East Donald,CN,6,6331.9,1055.32,7,3,2002.5714285714287,24,42.86,3.65,1925.96,8257.86,Medium Value
user_002195,DC,North Noahfort,KP,3,4738.36,1579.45,7,2,1671.0,27,28.57,3.15,2487.63,7225.99,Medium Value
user_002316,PW,North Melanieside,GW,10,8369.32,836.93,12,6,1376.1666666666667,38,50.0,6.68,2795.35,11164.67,High Value
user_002623,RI,East Melissaside,BA,6,5052.65,842.11,11,4,1702.4545454545455,38,36.36,5.38,2265.28,7317.93,High Value
user_002698,SC,New Jeffreyview,IT,8,8650.5,1081.31,5,2,957.0,20,40.0,2.54,1373.26,10023.76,Medium Value
user_002710,NH,Masseychester,TO,2,2850.79,1425.4,14,0,2046.2857142857142,55,0.0,4.31,3071.74,5922.53,Medium Value
user_002118,NH,South Paul,NE,5,3455.05,691.01,9,0,2161.5555555555557,16,0.0,2.73,943.23,4398.28,Medium Value
user_002223,NH,North Rebeccatown,RO,4,5778.78,1444.7,11,1,1276.3636363636363,34,9.09,3.87,2795.49,8574.27,Medium Value
user_002298,OK,West Courtney,BA,5,7211.24,1442.25,9,1,1726.888888888889,31,11.11,3.26,2350.87,9562.11,Medium Value
user_002585,LA,New Susan,BE,6,7469.18,1244.86,9,2,1236.3333333333333,31,22.22,3.76,2340.34,9809.52,Medium Value
user_002793,KS,Rebekahtown,PY,3,5640.13,1880.04,11,1,1826.7272727272727,37,9.09,3.87,3637.88,9278.01,Medium Value
user_002903,PR,North Marcusfort,VE,2,1068.54,534.27,15,1,1665.7333333333333,39,6.67,5.08,1357.05,2425.59,High Value
user_003005,FM,Traceymouth,SZ,11,7659.93,696.36,15,7,1674.2666666666667,48,46.67,8.1,2820.26,10480.19,High Value
user_002253,AL,Murphychester,BB,10,8379.58,837.96,21,5,1708.1904761904761,69,23.81,8.94,3745.68,12125.26,High Value
user_002304,DE,South Seanville,NR,6,6050.01,1008.34,12,3,1877.5,29,25.0,5.16,2601.52,8651.53,High Value
user_002420,WI,East Joy,ML,6,4501.42,750.24,10,2,1336.5,31,20.0,4.06,1522.99,6024.41,Medium Value
user_002497,TX,Waterston,AU,5,3740.26,748.05,4,1,1241.25,9,25.0,1.72,643.32,4383.58,Medium Value
user_002758,IA,Lake Richard,CD,2,3759.87,1879.94,10,1,1684.5,26,10.0,3.55,3336.89,7096.76,Medium Value
user_002808,HI,West Kevin,JP,4,7042.51,1760.63,5,1,2174.6,11,20.0,2.02,1778.24,8820.75,Medium Value
user_002966,UT,North Joshua,GQ,7,5319.39,759.91,10,2,1737.9,41,20.0,4.08,1550.22,6869.61,Medium Value
user_003060,NE,Romanchester,MD,4,1909.21,477.3,8,2,2108.25,20,25.0,3.44,820.96,2730.17,Medium Value
user_002478,WA,Jakeview,LB,2,2763.53,1381.76,8,0,2332.125,20,0.0,2.44,1685.75,4449.28,Medium Value
user_002588,SC,North Alexandra,IE,7,8198.37,1171.2,12,4,1558.0833333333333,34,33.33,5.67,3320.35,11518.72,High Value
user_002748,VI,Jonesburgh,SE,4,4005.24,1001.31,14,2,1961.5,35,14.29,5.27,2638.45,6643.69,High Value
user_002906,WV,South Andrea,MX,7,4713.46,673.35,8,2,2530.5,27,25.0,3.45,1161.53,5874.99,Medium Value
user_002339,NJ,Sullivanberg,HU,4,4150.06,1037.51,11,2,1598.0,38,18.18,4.38,2272.15,6422.21,Medium Value
user_002406,AZ,Lake Ericland,TT,4,3364.75,841.19,11,1,1799.1818181818182,42,9.09,3.88,1631.91,4996.66,Medium Value
user_002507,MD,Bryanburgh,TM,2,956.62,478.31,6,2,1749.0,26,33.33,2.85,681.59,1638.21,Medium Value
user_002586,MI,South Dawn,IE,4,3950.76,987.69,9,2,1325.111111111111,35,22.22,3.77,1861.8,5812.56,Medium Value
user_002635,UT,Dannyfort,FI,7,7260.34,1037.19,14,3,2017.2142857142858,44,21.43,5.79,3002.67,10263.01,High Value
user_002683,UT,North Colton,NI,2,498.66,249.33,12,1,1551.0833333333333,46,8.33,4.19,522.35,1021.01,Medium Value
user_002730,IN,Kaitlinburgh,ZM,2,1777.09,888.55,7,1,1980.857142857143,25,14.29,2.65,1177.33,2954.42,Medium Value
user_002297,VA,Lake Vickie,SK,3,2499.22,833.07,8,2,1722.0,16,25.0,3.43,1428.72,3927.94,Medium Value
user_002581,PR,Martinton,LR,2,3240.3,1620.15,9,0,1566.0,31,0.0,2.76,2235.81,5476.11,Medium Value
user_002750,MP,Munozfort,SV,6,5234.62,872.44,11,2,1977.0,32,18.18,4.36,1901.92,7136.54,Medium Value
user_002656,IN,Levineview,LT,1,1490.96,1490.96,5,0,1303.0,18,0.0,1.54,1148.04,2639.0,Medium Value
user_002831,VI,Port Sarahfort,SK,5,6510.03,1302.01,12,4,1785.8333333333333,43,33.33,5.69,3704.22,10214.25,High Value
user_002977,SC,West Chase,BY,5,7767.27,1553.45,11,0,1853.6363636363637,34,0.0,3.37,2617.56,10384.83,Medium Value
user_003011,VA,Brianberg,SN,7,7422.31,1060.33,16,3,1782.125,52,18.75,6.4,3393.06,10815.37,High Value
user_002198,KS,North Sandrahaven,SV,4,2971.49,742.87,12,3,1612.8333333333333,32,25.0,5.16,1916.6,4888.09,High Value
user_002274,FM,West Dana,NR,6,4920.34,820.06,10,4,1556.6,33,40.0,5.07,2078.85,6999.19,High Value
